338,800,900,2689,2789
339,800,900,2789,2889
340,800,900,2889,2989
341,800,900,2989,3089
342,800,900,3089,3189
343,800,900,3189,3289
344,800,900,3289,3389
345,800,900,3389,3489
346,800,900,3489,3589
347,800,900,3589,3689
348,800,900,3689,3789
349,800,900,3789,3889
350,800,900,3889,3989
351,900,1000,89,189
352,900,1000,189,289
353,900,1000,289,389
354,900,1000,389,489
355,900,1000,489,589
356,900,1000,589,689
357,900,1000,689,789
358,900,1000,789,889
359,900,1000,889,989
360,900,1000,989,1089
361,900,1000,1089,1189
362,900,1000,1189,1289
363,900,1000,1289,1389
364,900,1000,1389,1489
365,900,1000,1489,1589
366,900,1000,1589,1689
367,900,1000,1689,1789
368,900,1000,1789,1889
369,900,1000,1889,1989
370,900,1000,1989,2089
371,900,1000,2089,2189
372,900,1000,2189,2289
373,900,1000,2289,2389
374,900,1000,2389,2489
375,900,1000,2489,2589
376,900,1000,2589,2689
377,900,1000,2689,2789
378,900,1000,2789,2889
379,900,1000,2889,2989
380,900,1000,2989,3089
381,900,1000,3089,3189
382,900,1000,3189,3289
383,900,1000,3289,3389
384,900,1000,3389,3489
385,900,1000,3489,3589
386,900,1000,3589,3689
387,900,1000,3689,3789
388,900,1000,3789,3889
389,900,1000,3889,3989
390,1000,1100,89,189
391,1000,1100,189,289
392,1000,1100,289,389
393,1000,1100,389,489
394,1000,1100,489,589
395,1000,1100,589,689
396,1000,1100,689,789
397,1000,1100,789,889
398,1000,1100,889,989
399,1000,1100,989,1089
400,1000,1100,1089,1189
401,1000,1100,1189,1289
402,1000,1100,1289,1389
403,1000,1100,1389,1489
404,1000,1100,1489,1589
405,1000,1100,1589,1689
406,1000,1100,1689,1789
407,1000,1100,1789,1889
408,1000,1100,1889,1989
409,1000,1100,1989,2089
410,1000,1100,2089,2189
411,1000,1100,2189,2289
412,1000,1100,2289,2389
413,1000,1100,2389,2489
414,1000,1100,2489,2589
415,1000,1100,2589,2689
416,1000,1100,2689,2789
417,1000,1100,2789,2889
418,1000,1100,2889,2989
419,1000,1100,2989,3089
420,1000,1100,3089,3189
421,1000,1100,3189,3289
422,1000,1100,3289,3389
423,1000,1100,3389,3489
424,1000,1100,3489,3589
425,1000,1100,3589,3689
426,1000,1100,3689,3789
427,1000,1100,3789,3889
428,1000,1100,3889,3989
429,1100,1200,89,189
430,1100,1200,189,289
431,1100,1200,289,389
432,1100,1200,389,489
433,1100,1200,489,589
434,1100,1200,589,689
435,1100,1200,689,789
436,1100,1200,789,889
437,1100,1200,889,989
438,1100,1200,989,1089
439,1100,1200,1089,1189
440,1100,1200,1189,1289
441,1100,1200,1289,1389
442,1100,1200,1389,1489
443,1100,1200,1489,1589
444,1100,1200,1589,1689
445,1100,1200,1689,1789
446,1100,1200,1789,1889
447,1100,1200,1889,1989
448,1100,1200,1989,2089
449,1100,1200,2089,2189
450,1100,1200,2189,2289
451,1100,1200,2289,2389
452,1100,1200,2389,2489
453,1100,1200,2489,2589
454,1100,1200,2589,2689
455,1100,1200,2689,2789
456,1100,1200,2789,2889
457,1100,1200,2889,2989
458,1100,1200,2989,3089
459,1100,1200,3089,3189
460,1100,1200,3189,3289
461,1100,1200,3289,3389
462,1100,1200,3389,3489
463,1100,1200,3489,3589
464,1100,1200,3589,3689
465,1100,1200,3689,3789
466,1100,1200,3789,3889
467,1100,1200,3889,3989
468,1200,1300,89,189
469,1200,1300,189,289
470,1200,1300,289,389
471,1200,1300,389,489
472,1200,1300,489,589
473,1200,1300,589,689
474,1200,1300,689,789
475,1200,1300,789,889
476,1200,1300,889,989
477,1200,1300,989,1089
478,1200,1300,1089,1189
479,1200,1300,1189,1289
480,1200,1300,1289,1389
481,1200,1300,1389,1489
482,1200,1300,1489,1589
483,1200,1300,1589,1689
484,1200,1300,1689,1789
485,1200,1300,1789,1889
486,1200,1300,1889,1989
487,1200,1300,1989,2089
488,1200,1300,2089,2189
489,1200,1300,2189,2289
490,1200,1300,2289,2389
491,1200,1300,2389,2489
492,1200,1300,2489,2589
493,1200,1300,2589,2689
494,1200,1300,2689,2789
495,1200,1300,2789,2889
496,1200,1300,2889,2989
497,1200,1300,2989,3089
498,1200,1300,3089,3189
499,1200,1300,3189,3289
500,1200,1300,3289,3389
501,1200,1300,3389,3489
502,1200,1300,3489,3589
503,1200,1300,3589,3689
504,1200,1300,3689,3789
505,1200,1300,3789,3889
506,1200,1300,3889,3989
507,1300,1400,89,189
508,1300,1400,189,289
509,1300,1400,289,389
510,1300,1400,389,489
511,1300,1400,489,589
512,1300,1400,589,689
513,1300,1400,689,789
514,1300,1400,789,889
515,1300,1400,889,989
516,1300,1400,989,1089
517,1300,1400,1089,1189
518,1300,1400,1189,1289
519,1300,1400,1289,1389
520,1300,1400,1389,1489
521,1300,1400,1489,1589
522,1300,1400,1589,1689
523,1300,1400,1689,1789
524,1300,1400,1789,1889
525,1300,1400,1889,1989
526,1300,1400,1989,2089
527,1300,1400,2089,2189
528,1300,1400,2189,2289
529,1300,1400,2289,2389
530,1300,1400,2389,2489
531,1300,1400,2489,2589
532,1300,1400,2589,2689
533,1300,1400,2689,2789
534,1300,1400,2789,2889
535,1300,1400,2889,2989
536,1300,1400,2989,3089
537,1300,1400,3089,3189
538,1300,1400,3189,3289
539,1300,1400,3289,3389
540,1300,1400,3389,3489
541,1300,1400,3489,3589
542,1300,1400,3589,3689
543,1300,1400,3689,3789
544,1300,1400,3789,3889
545,1300,1400,3889,3989
546,1400,1500,89,189
547,1400,1500,189,289
548,1400,1500,289,389
549,1400,1500,389,489
550,1400,1500,489,589
551,1400,1500,589,689
552,1400,1500,689,789
553,1400,1500,789,889
554,1400,1500,889,989
555,1400,1500,989,1089
556,1400,1500,1089,1189
557,1400,1500,1189,1289
558,1400,1500,1289,1389
559,1400,1500,1389,1489
560,1400,1500,1489,1589
561,1400,1500,1589,1689
562,1400,1500,1689,1789
563,1400,1500,1789,1889
564,1400,1500,1889,1989
565,1400,1500,1989,2089
566,1400,1500,2089,2189
567,1400,1500,2189,2289
568,1400,1500,2289,2389
569,1400,1500,2389,2489
570,1400,1500,2489,2589
571,1400,1500,2589,2689
572,1400,1500,2689,2789
573,1400,1500,2789,2889
574,1400,1500,2889,2989
575,1400,1500,2989,3089
576,1400,1500,3089,3189
577,1400,1500,3189,3289
578,1400,1500,3289,3389
579,1400,1500,3389,3489
580,1400,1500,3489,3589
581,1400,1500,3589,3689
582,1400,1500,3689,3789
583,1400,1500,3789,3889
584,1400,1500,3889,3989
585,1500,1600,89,189
586,1500,1600,189,289
587,1500,1600,289,389
588,1500,1600,389,489
589,1500,1600,489,589
590,1500,1600,589,689
591,1500,1600,689,789
592,1500,1600,789,889
593,1500,1600,889,989
594,1500,1600,989,1089
595,1500,1600,1089,1189
596,1500,1600,1189,1289
597,1500,1600,1289,1389
598,1500,1600,1389,1489
599,1500,1600,1489,1589
600,1500,1600,1589,1689
601,1500,1600,1689,1789
602,1500,1600,1789,1889
603,1500,1600,1889,1989
604,1500,1600,1989,2089
605,1500,1600,2089,2189
606,1500,1600,2189,2289
607,1500,1600,2289,2389
608,1500,1600,2389,2489
609,1500,1600,2489,2589
610,1500,1600,2589,2689
611,1500,1600,2689,2789
612,1500,1600,2789,2889
613,1500,1600,2889,2989
614,1500,1600,2989,3089
615,1500,1600,3089,3189
616,1500,1600,3189,3289
617,1500,1600,3289,3389
618,1500,1600,3389,3489
619,1500,1600,3489,3589
620,1500,1600,3589,3689
621,1500,1600,3689,3789
622,1500,1600,3789,3889
623,1500,1600,3889,3989
624,1600,1700,89,189
625,1600,1700,189,289
626,1600,1700,289,389
627,1600,1700,389,489
628,1600,1700,489,589
629,1600,1700,589,689
630,1600,1700,689,789
631,1600,1700,789,889
632,1600,1700,889,989
633,1600,1700,989,1089
634,1600,1700,1089,1189
635,1600,1700,1189,1289
636,1600,1700,1289,1389
637,1600,1700,1389,1489
638,1600,1700,1489,1589
639,1600,1700,1589,1689
640,1600,1700,1689,1789
641,1600,1700,1789,1889
642,1600,1700,1889,1989
643,1600,1700,1989,2089
644,1600,1700,2089,2189
645,1600,1700,2189,2289
646,1600,1700,2289,2389
647,1600,1700,2389,2489
648,1600,1700,2489,2589
649,1600,1700,2589,2689
650,1600,1700,2689,2789
651,1600,1700,2789,2889
652,1600,1700,2889,2989
653,1600,1700,2989,3089
654,1600,1700,3089,3189
655,1600,1700,3189,3289
656,1600,1700,3289,3389
657,1600,1700,3389,3489
658,1600,1700,3489,3589
659,1600,1700,3589,3689
660,1600,1700,3689,3789
661,1600,1700,3789,3889
662,1600,1700,3889,3989
663,1700,1800,89,189
664,1700,1800,189,289
665,1700,1800,289,389
666,1700,1800,389,489
667,1700,1800,489,589
668,1700,1800,589,689
669,1700,1800,689,789
670,1700,1800,789,889
671,1700,1800,889,989
672,1700,1800,989,1089
673,1700,1800,1089,1189
674,1700,1800,1189,1289
675,1700,1800,1289,1389
676,1700,1800,1389,1489
677,1700,1800,1489,1589
678,1700,1800,1589,1689
679,1700,1800,1689,1789
680,1700,1800,1789,1889
681,1700,1800,1889,1989
682,1700,1800,1989,2089
683,1700,1800,2089,2189
684,1700,1800,2189,2289
685,1700,1800,2289,2389
686,1700,1800,2389,2489
687,1700,1800,2489,2589
688,1700,1800,2589,2689
689,1700,1800,2689,2789
690,1700,1800,2789,2889
691,1700,1800,2889,2989
692,1700,1800,2989,3089
693,1700,1800,3089,3189
694,1700,1800,3189,3289
695,1700,1800,3289,3389
696,1700,1800,3389,3489
697,1700,1800,3489,3589
698,1700,1800,3589,3689
699,1700,1800,3689,3789
700,1700,1800,3789,3889
701,1700,1800,3889,3989
702,1800,1900,89,189
703,1800,1900,189,289
704,1800,1900,289,389
705,1800,1900,389,489
706,1800,1900,489,589
707,1800,1900,589,689
708,1800,1900,689,789
709,1800,1900,789,889
710,1800,1900,889,989
711,1800,1900,989,1089
712,1800,1900,1089,1189
713,1800,1900,1189,1289
714,1800,1900,1289,1389
715,1800,1900,1389,1489
716,1800,1900,1489,1589
717,1800,1900,1589,1689
718,1800,1900,1689,1789
719,1800,1900,1789,1889
720,1800,1900,1889,1989
721,1800,1900,1989,2089
722,1800,1900,2089,2189
723,1800,1900,2189,2289
724,1800,1900,2289,2389
725,1800,1900,2389,2489
726,1800,1900,2489,2589
727,1800,1900,2589,2689
728,1800,1900,2689,2789
729,1800,1900,2789,2889
730,1800,1900,2889,2989
731,1800,1900,2989,3089
732,1800,1900,3089,3189
733,1800,1900,3189,3289
734,1800,1900,3289,3389
735,1800,1900,3389,3489
736,1800,1900,3489,3589
737,1800,1900,3589,3689
738,1800,1900,3689,3789
739,1800,1900,3789,3889
740,1800,1900,3889,3989
741,1900,2000,89,189
742,1900,2000,189,289
743,1900,2000,289,389
744,1900,2000,389,489
745,1900,2000,489,589
746,1900,2000,589,689
747,1900,2000,689,789
748,1900,2000,789,889
749,1900,2000,889,989
750,1900,2000,989,1089
751,1900,2000,1089,1189
752,1900,2000,1189,1289
753,1900,2000,1289,1389
754,1900,2000,1389,1489
755,1900,2000,1489,1589
756,1900,2000,1589,1689
757,1900,2000,1689,1789
758,1900,2000,1789,1889
759,1900,2000,1889,1989
760,1900,2000,1989,2089
761,1900,2000,2089,2189
762,1900,2000,2189,2289
763,1900,2000,2289,2389
764,1900,2000,2389,2489
765,1900,2000,2489,2589
766,1900,2000,2589,2689
767,1900,2000,2689,2789
768,1900,2000,2789,2889
769,1900,2000,2889,2989
770,1900,2000,2989,3089
771,1900,2000,3089,3189
772,1900,2000,3189,3289
773,1900,2000,3289,3389
774,1900,2000,3389,3489
775,1900,2000,3489,3589
776,1900,2000,3589,3689
777,1900,2000,3689,3789
778,1900,2000,3789,3889
779,1900,2000,3889,3989
780,2000,2100,89,189
781,2000,2100,189,289
782,2000,2100,289,389
783,2000,2100,389,489
784,2000,2100,489,589
785,2000,2100,589,689
786,2000,2100,689,789
787,2000,2100,789,889
788,2000,2100,889,989
789,2000,2100,989,1089
790,2000,2100,1089,1189
791,2000,2100,1189,1289
792,2000,2100,1289,1389
793,2000,2100,1389,1489
794,2000,2100,1489,1589
795,2000,2100,1589,1689
796,2000,2100,1689,1789
797,2000,2100,1789,1889
798,2000,2100,1889,1989
799,2000,2100,1989,2089
800,2000,2100,2089,2189
801,2000,2100,2189,2289
802,2000,2100,2289,2389
803,2000,2100,2389,2489
804,2000,2100,2489,2589
805,2000,2100,2589,2689
806,2000,2100,2689,2789
807,2000,2100,2789,2889
808,2000,2100,2889,2989
809,2000,2100,2989,3089
810,2000,2100,3089,3189
811,2000,2100,3189,3289
812,2000,2100,3289,3389
813,2000,2100,3389,3489
814,2000,2100,3489,3589
815,2000,2100,3589,3689
816,2000,2100,3689,3789
817,2000,2100,3789,3889
818,2000,2100,3889,3989
819,2100,2200,89,189
820,2100,2200,189,289
821,2100,2200,289,389
822,2100,2200,389,489
823,2100,2200,489,589
824,2100,2200,589,689
825,2100,2200,689,789
826,2100,2200,789,889
827,2100,2200,889,989
828,2100,2200,989,1089
829,2100,2200,1089,1189
830,2100,2200,1189,1289
831,2100,2200,1289,1389
832,2100,2200,1389,1489
833,2100,2200,1489,1589
834,2100,2200,1589,1689
835,2100,2200,1689,1789
836,2100,2200,1789,1889
837,2100,2200,1889,1989
838,2100,2200,1989,2089
839,2100,2200,2089,2189
840,2100,2200,2189,2289
841,2100,2200,2289,2389
842,2100,2200,2389,2489
843,2100,2200,2489,2589
844,2100,2200,2589,2689
845,2100,2200,2689,2789
846,2100,2200,2789,2889
847,2100,2200,2889,2989
848,2100,2200,2989,3089
849,2100,2200,3089,3189
850,2100,2200,3189,3289
851,2100,2200,3289,3389
852,2100,2200,3389,3489
853,2100,2200,3489,3589
854,2100,2200,3589,3689
855,2100,2200,3689,3789
856,2100,2200,3789,3889
857,2100,2200,3889,3989
858,2200,2300,89,189
859,2200,2300,189,289
860,2200,2300,289,389
861,2200,2300,389,489
862,2200,2300,489,589
863,2200,2300,589,689
864,2200,2300,689,789
865,2200,2300,789,889
866,2200,2300,889,989
867,2200,2300,989,1089
868,2200,2300,1089,1189
869,2200,2300,1189,1289
870,2200,2300,1289,1389
871,2200,2300,1389,1489
872,2200,2300,1489,1589
873,2200,2300,1589,1689
874,2200,2300,1689,1789
875,2200,2300,1789,1889
876,2200,2300,1889,1989
877,2200,2300,1989,2089
878,2200,2300,2089,2189
879,2200,2300,2189,2289
880,2200,2300,2289,2389
881,2200,2300,2389,2489
882,2200,2300,2489,2589
883,2200,2300,2589,2689
884,2200,2300,2689,2789
885,2200,2300,2789,2889
886,2200,2300,2889,2989
887,2200,2300,2989,3089
888,2200,2300,3089,3189
889,2200,2300,3189,3289
890,2200,2300,3289,3389
891,2200,2300,3389,3489
892,2200,2300,3489,3589
893,2200,2300,3589,3689
894,2200,2300,3689,3789
895,2200,2300,3789,3889
896,2200,2300,3889,3989
897,2300,2400,89,189
898,2300,2400,189,289
899,2300,2400,289,389
900,2300,2400,389,489
901,2300,2400,489,589
902,2300,2400,589,689
903,2300,2400,689,789
904,2300,2400,789,889
905,2300,2400,889,989
906,2300,2400,989,1089
907,2300,2400,1089,1189
908,2300,2400,1189,1289
909,2300,2400,1289,1389
910,2300,2400,1389,1489
911,2300,2400,1489,1589
912,2300,2400,1589,1689
913,2300,2400,1689,1789
914,2300,2400,1789,1889
915,2300,2400,1889,1989
916,2300,2400,1989,2089
917,2300,2400,2089,2189
918,2300,2400,2189,2289
919,2300,2400,2289,2389
920,2300,2400,2389,2489
921,2300,2400,2489,2589
922,2300,2400,2589,2689
923,2300,2400,2689,2789
924,2300,2400,2789,2889
925,2300,2400,2889,2989
926,2300,2400,2989,3089
927,2300,2400,3089,3189
928,2300,2400,3189,3289
929,2300,2400,3289,3389
930,2300,2400,3389,3489
931,2300,2400,3489,3589
932,2300,2400,3589,3689
933,2300,2400,3689,3789
934,2300,2400,3789,3889
935,2300,2400,3889,3989
936,2400,2500,89,189
937,2400,2500,189,289
938,2400,2500,289,389
939,2400,2500,389,489
940,2400,2500,489,589
941,2400,2500,589,689
942,2400,2500,689,789
943,2400,2500,789,889
944,2400,2500,889,989
945,2400,2500,989,1089
946,2400,2500,1089,1189
947,2400,2500,1189,1289
948,2400,2500,1289,1389
949,2400,2500,1389,1489
950,2400,2500,1489,1589
951,2400,2500,1589,1689
952,2400,2500,1689,1789
953,2400,2500,1789,1889
954,2400,2500,1889,1989
955,2400,2500,1989,2089
956,2400,2500,2089,2189
957,2400,2500,2189,2289
958,2400,2500,2289,2389
959,2400,2500,2389,2489
960,2400,2500,2489,2589
961,2400,2500,2589,2689
962,2400,2500,2689,2789
963,2400,2500,2789,2889
964,2400,2500,2889,2989
965,2400,2500,2989,3089
966,2400,2500,3089,3189
967,2400,2500,3189,3289
968,2400,2500,3289,3389
969,2400,2500,3389,3489
970,2400,2500,3489,3589
971,2400,2500,3589,3689
972,2400,2500,3689,3789
973,2400,2500,3789,3889
974,2400,2500,3889,3989
975,2500,2600,89,189
976,2500,2600,189,289
977,2500,2600,289,389
978,2500,2600,389,489
979,2500,2600,489,589
980,2500,2600,589,689
981,2500,2600,689,789
982,2500,2600,789,889
983,2500,2600,889,989
984,2500,2600,989,1089
985,2500,2600,1089,1189
986,2500,2600,1189,1289
987,2500,2600,1289,1389
988,2500,2600,1389,1489
989,2500,2600,1489,1589
990,2500,2600,1589,1689
991,2500,2600,1689,1789
992,2500,2600,1789,1889
993,2500,2600,1889,1989
994,2500,2600,1989,2089
995,2500,2600,2089,2189
996,2500,2600,2189,2289
997,2500,2600,2289,2389
998,2500,2600,2389,2489
999,2500,2600,2489,2589
1000,2500,2600,2589,2689
1001,2500,2600,2689,2789
1002,2500,2600,2789,2889
1003,2500,2600,2889,2989
1004,2500,2600,2989,3089
1005,2500,2600,3089,3189
1006,2500,2600,3189,3289
1007,2500,2600,3289,3389
1008,2500,2600,3389,3489
1009,2500,2600,3489,3589
1010,2500,2600,3589,3689
1011,2500,2600,3689,3789
1012,2500,2600,3789,3889
1013,2500,2600,3889,3989
1014,2600,2700,89,189
1015,2600,2700,189,289
1016,2600,2700,289,389
1017,2600,2700,389,489
1018,2600,2700,489,589
1019,2600,2700,589,689
1020,2600,2700,689,789
1021,2600,2700,789,889
1022,2600,2700,889,989
1023,2600,2700,989,1089
1024,2600,2700,1089,1189
1025,2600,2700,1189,1289
1026,2600,2700,1289,1389
1027,2600,2700,1389,1489
1028,2600,2700,1489,1589
1029,2600,2700,1589,1689
1030,2600,2700,1689,1789
1031,2600,2700,1789,1889
1032,2600,2700,1889,1989
1033,2600,2700,1989,2089
1034,2600,2700,2089,2189
1035,2600,2700,2189,2289
1036,2600,2700,2289,2389
1037,2600,2700,2389,2489
1038,2600,2700,2489,2589
1039,2600,2700,2589,2689
1040,2600,2700,2689,2789
1041,2600,2700,2789,2889
1042,2600,2700,2889,2989
1043,2600,2700,2989,3089
1044,2600,2700,3089,3189
1045,2600,2700,3189,3289
1046,2600,2700,3289,3389
1047,2600,2700,3389,3489
1048,2600,2700,3489,3589
1049,2600,2700,3589,3689
1050,2600,2700,3689,3789
1051,2600,2700,3789,3889
1052,2600,2700,3889,3989
1053,2700,2800,89,189
1054,2700,2800,189,289
1055,2700,2800,289,389
1056,2700,2800,389,489
1057,2700,2800,489,589
1058,2700,2800,589,689
1059,2700,2800,689,789
1060,2700,2800,789,889
1061,2700,2800,889,989
1062,2700,2800,989,1089
1063,2700,2800,1089,1189
1064,2700,2800,1189,1289
1065,2700,2800,1289,1389
1066,2700,2800,1389,1489
1067,2700,2800,1489,1589
1068,2700,2800,1589,1689
1069,2700,2800,1689,1789
1070,2700,2800,1789,1889
1071,2700,2800,1889,1989
1072,2700,2800,1989,2089
1073,2700,2800,2089,2189
1074,2700,2800,2189,2289
1075,2700,2800,2289,2389
1076,2700,2800,2389,2489
1077,2700,2800,2489,2589
1078,2700,2800,2589,2689
1079,2700,2800,2689,2789
1080,2700,2800,2789,2889
1081,2700,2800,2889,2989
1082,2700,2800,2989,3089
1083,2700,2800,3089,3189
